sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,lat,long,type_apartment,type_condo,type_cottage/cabin,type_duplex,type_flat,type_house,type_in-law,type_loft,type_manufactured,type_townhouse
1040,2,2.0,1,1,1,0,0,0,29.8754,-97.9404,1,0,0,0,0,0,0,0,0,0
576,1,1.0,1,1,1,0,0,0,30.7035,-95.544,1,0,0,0,0,0,0,0,0,0
654,1,1.0,0,0,1,0,0,0,39.3319,-84.5264,1,0,0,0,0,0,0,0,0,0
684,1,1.0,1,1,1,0,0,0,32.0199,-102.148,1,0,0,0,0,0,0,0,0,0
665,1,1.0,1,1,0,0,0,0,46.3257,-119.307,1,0,0,0,0,0,0,0,0,0
650,1,1.0,1,0,1,0,0,0,61.19,-149.894,1,0,0,0,0,0,0,0,0,0
1048,1,1.0,1,1,0,1,0,0,42.4321,-71.455,1,0,0,0,0,0,0,0,0,0
1452,3,1.5,1,1,0,0,0,0,39.6256,-86.1214,0,0,0,0,0,0,0,0,0,1
1253,4,2.5,1,1,1,0,0,0,40.9735,-81.4244,1,0,0,0,0,0,0,0,0,0
1081,2,2.0,0,0,1,0,0,0,39.868,-104.972,1,0,0,0,0,0,0,0,0,0
780,2,1.0,1,1,1,0,0,0,37.2796,-80.0195,0,0,0,0,0,0,0,0,0,1
1174,2,2.0,1,1,1,0,0,0,32.3791,-86.2053,1,0,0,0,0,0,0,0,0,0
883,1,1.0,1,1,0,0,0,0,30.1603,-92.0411,1,0,0,0,0,0,0,0,0,0
950,2,1.0,0,0,1,0,0,0,31.2645,-92.464,0,0,0,1,0,0,0,0,0,0
820,2,1.0,0,0,1,0,0,0,39.7557,-75.5975,1,0,0,0,0,0,0,0,0,0
594,1,1.0,1,1,1,0,0,0,34.7497,-77.4515,1,0,0,0,0,0,0,0,0,0
770,2,1.0,1,1,1,0,0,0,29.8929,-97.9398,1,0,0,0,0,0,0,0,0,0
851,1,1.0,1,1,1,0,0,0,34.2228,-119.055,1,0,0,0,0,0,0,0,0,0
740,1,1.0,1,1,0,0,0,0,35.1967,-111.634,1,0,0,0,0,0,0,0,0,0
711,1,1.0,1,1,1,0,0,0,33.8281,-117.929,1,0,0,0,0,0,0,0,0,0
950,2,1.0,0,0,0,0,0,0,44.5516,-72.6213,0,0,0,1,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,36.0725,-86.724,1,0,0,0,0,0,0,0,0,0
903,2,1.0,1,1,1,0,0,0,38.0024,-121.324,1,0,0,0,0,0,0,0,0,0
815,1,1.0,1,1,1,0,0,0,41.9324,-71.0469,1,0,0,0,0,0,0,0,0,0
848,2,1.0,0,0,1,0,0,0,33.4189,-82.0241,1,0,0,0,0,0,0,0,0,0
443,0,1.0,1,1,1,0,0,0,33.4082,-111.913,1,0,0,0,0,0,0,0,0,0
1200,3,3.0,1,1,0,1,0,1,36.0528,-94.1668,1,0,0,0,0,0,0,0,0,0
850,1,1.0,0,0,0,0,0,0,41.9495,-87.6726,1,0,0,0,0,0,0,0,0,0
1018,2,1.5,1,1,1,0,0,0,37.6189,-77.6414,0,0,0,0,0,0,0,0,0,1
650,2,1.0,1,1,1,0,0,0,31.7089,-106.329,1,0,0,0,0,0,0,0,0,0
990,2,2.0,0,0,0,0,0,1,27.3369,-82.5128,0,1,0,0,0,0,0,0,0,0
700,1,1.0,0,0,0,0,0,0,40.6793,-78.2411,1,0,0,0,0,0,0,0,0,0
483,1,1.0,1,1,0,0,0,0,41.6004,-93.745,1,0,0,0,0,0,0,0,0,0
1280,3,2.0,1,0,1,0,0,0,41.6729,-72.9285,1,0,0,0,0,0,0,0,0,0
1126,3,2.0,0,1,1,0,0,1,43.0671,-89.4041,0,0,0,0,0,0,0,0,0,1
600,1,1.0,1,1,0,1,0,0,42.3024,-85.5882,1,0,0,0,0,0,0,0,0,0
1131,2,2.0,0,0,0,0,0,0,40.6883,-75.1549,1,0,0,0,0,0,0,0,0,0
445,0,1.0,0,0,1,0,0,0,47.7318,-122.296,1,0,0,0,0,0,0,0,0,0
923,2,2.0,1,1,1,0,0,0,27.0793,-82.384,1,0,0,0,0,0,0,0,0,0
1445,3,2.5,0,1,0,0,0,0,44.6435,-123.046,0,0,0,0,0,1,0,0,0,0
1120,2,2.0,0,0,1,0,0,0,28.4724,-81.3016,1,0,0,0,0,0,0,0,0,0
1015,2,1.0,1,1,1,0,0,0,41.5169,-72.7936,1,0,0,0,0,0,0,0,0,0
1319,3,2.0,1,1,1,0,0,0,33.3755,-86.8045,1,0,0,0,0,0,0,0,0,0
750,1,1.0,0,0,1,0,0,0,30.1175,-94.1903,1,0,0,0,0,0,0,0,0,0
748,1,1.0,0,0,1,0,0,0,28.1331,-80.7112,1,0,0,0,0,0,0,0,0,0
750,1,1.0,1,1,1,0,0,0,36.1052,-86.6591,1,0,0,0,0,0,0,0,0,0
1000,2,1.5,1,1,0,0,0,0,44.8167,-73.0777,1,0,0,0,0,0,0,0,0,0
856,2,1.0,1,1,1,0,0,0,47.93,-122.223,1,0,0,0,0,0,0,0,0,0
1100,1,1.0,0,0,0,1,0,1,58.2756,-134.395,1,0,0,0,0,0,0,0,0,0
1103,2,2.0,0,0,1,0,0,0,37.3475,-77.3386,1,0,0,0,0,0,0,0,0,0
1389,3,2.0,1,1,1,0,0,0,43.1866,-88.0017,1,0,0,0,0,0,0,0,0,0
1123,3,1.5,1,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,1
720,1,1.0,1,1,1,0,0,0,43.0249,-89.4722,1,0,0,0,0,0,0,0,0,0
400,0,1.0,1,1,1,0,0,0,42.0091,-87.6683,1,0,0,0,0,0,0,0,0,0
960,2,2.0,0,0,1,0,0,0,35.4834,-97.6299,1,0,0,0,0,0,0,0,0,0
942,2,2.0,1,1,0,0,0,0,45.2986,-122.77,1,0,0,0,0,0,0,0,0,0
1357,3,2.0,1,1,1,0,0,0,33.7377,-78.9787,1,0,0,0,0,0,0,0,0,0
750,2,1.0,1,1,0,0,0,0,38.5943,-90.2309,1,0,0,0,0,0,0,0,0,0
703,1,1.0,1,1,1,0,0,0,33.4237,-86.8015,1,0,0,0,0,0,0,0,0,0
1085,3,1.0,0,0,1,0,0,0,42.9637,-85.642,0,0,0,0,0,1,0,0,0,0
972,2,2.0,1,1,1,0,0,0,33.8608,-117.926,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,35.1516,-78.8677,1,0,0,0,0,0,0,0,0,0
896,2,1.0,1,1,1,0,0,0,32.4444,-99.9924,0,0,0,0,0,0,0,0,1,0
928,2,1.0,1,1,1,0,0,0,42.981,-88.0538,1,0,0,0,0,0,0,0,0,0
900,2,2.0,0,0,1,0,0,0,44.5463,-88.1021,1,0,0,0,0,0,0,0,0,0
680,1,1.0,1,1,1,0,0,0,40.3139,-75.9909,1,0,0,0,0,0,0,0,0,0
1287,2,2.0,1,1,1,0,0,0,40.5677,-74.558,1,0,0,0,0,0,0,0,0,0
800,1,1.0,1,1,1,0,0,0,40.4109,-104.754,1,0,0,0,0,0,0,0,0,0
1030,2,1.0,1,0,1,0,0,0,43.0506,-87.8968,1,0,0,0,0,0,0,0,0,0
803,2,2.0,1,1,1,0,0,0,48.3306,-101.316,1,0,0,0,0,0,0,0,0,0
1234,3,2.0,1,1,1,0,0,0,44.0906,-123.105,1,0,0,0,0,0,0,0,0,0
550,1,1.0,1,1,1,0,0,0,30.8574,-83.2676,1,0,0,0,0,0,0,0,0,0
2447,4,2.5,0,1,0,0,0,0,38.013,-84.4015,0,0,0,0,0,1,0,0,0,0
1200,2,2.5,0,0,1,0,0,0,40.5794,-111.882,1,0,0,0,0,0,0,0,0,0
1250,3,2.0,1,1,1,1,0,0,34.8093,-90.3052,1,0,0,0,0,0,0,0,0,0
640,1,1.0,1,1,1,0,0,0,39.794,-86.2707,1,0,0,0,0,0,0,0,0,0
810,1,1.0,1,1,1,0,0,0,39.0597,-94.5999,1,0,0,0,0,0,0,0,0,0
1028,2,1.0,1,1,0,0,0,0,42.486,-76.4701,1,0,0,0,0,0,0,0,0,0
900,2,2.0,1,1,1,0,0,0,34.249,-77.8764,1,0,0,0,0,0,0,0,0,0
1066,2,2.0,1,1,0,0,0,0,39.5393,-119.75,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,31.8792,-102.301,1,0,0,0,0,0,0,0,0,0
1245,3,1.0,1,1,0,0,0,0,38.224,-85.6337,0,0,0,0,0,1,0,0,0,0
644,1,1.0,1,1,1,0,0,0,36.092,-80.3224,1,0,0,0,0,0,0,0,0,0
1388,4,4.0,0,0,1,0,0,0,29.6808,-82.4303,1,0,0,0,0,0,0,0,0,0
623,1,1.0,1,0,1,0,0,0,43.2099,-77.7067,1,0,0,0,0,0,0,0,0,0
1896,4,3.0,1,1,0,0,0,0,45.5959,-122.31,1,0,0,0,0,0,0,0,0,0
1263,3,2.0,0,0,1,0,0,0,43.6498,-116.431,0,0,0,0,0,0,0,0,0,1
1190,2,1.5,1,1,1,0,0,0,30.3275,-81.5469,1,0,0,0,0,0,0,0,0,0
766,1,1.0,0,0,1,0,0,0,27.2606,-80.4771,1,0,0,0,0,0,0,0,0,0
960,2,1.0,0,0,1,0,0,0,32.3804,-90.1603,1,0,0,0,0,0,0,0,0,0
0,2,1.0,1,1,1,0,0,0,28.0452,-81.7325,0,0,0,1,0,0,0,0,0,0
725,2,1.5,1,1,0,0,0,0,33.9519,-98.5145,1,0,0,0,0,0,0,0,0,0
600,1,1.0,0,0,1,0,0,0,34.22,-118.572,1,0,0,0,0,0,0,0,0,0
900,2,1.0,1,0,1,0,0,0,42.7721,-73.9155,1,0,0,0,0,0,0,0,0,0
1159,3,2.0,1,1,0,1,0,0,32.3193,-95.3375,1,0,0,0,0,0,0,0,0,0
1799,3,2.0,0,0,1,0,0,0,32.7215,-79.9616,0,0,0,0,0,1,0,0,0,0
1222,2,2.0,1,1,1,0,0,0,32.7466,-117.164,0,1,0,0,0,0,0,0,0,0
750,1,1.0,1,0,1,0,0,0,40.1991,-75.5218,1,0,0,0,0,0,0,0,0,0
875,2,1.0,1,1,0,0,0,0,43.5065,-96.7765,1,0,0,0,0,0,0,0,0,0
901,1,1.0,0,0,1,0,0,0,39.4895,-104.845,1,0,0,0,0,0,0,0,0,0
1057,2,2.0,1,1,1,0,0,0,32.392,-99.7746,1,0,0,0,0,0,0,0,0,0
844,2,2.0,1,1,1,0,0,0,30.3764,-97.7078,1,0,0,0,0,0,0,0,0,0
1025,2,2.0,0,0,1,0,0,0,33.5359,-82.1217,1,0,0,0,0,0,0,0,0,0
966,2,2.0,1,1,0,0,0,0,43.5841,-84.7875,1,0,0,0,0,0,0,0,0,0
1402,4,2.0,1,1,1,1,0,0,30.1949,-85.6727,0,0,0,0,0,1,0,0,0,0
975,2,1.0,1,1,1,0,0,0,37.6799,-121.755,1,0,0,0,0,0,0,0,0,0
547,1,1.0,1,1,1,0,0,0,42.2627,-83.7802,1,0,0,0,0,0,0,0,0,0
700,1,1.0,1,1,1,0,0,0,39.5473,-119.756,1,0,0,0,0,0,0,0,0,0
927,2,2.0,1,1,1,0,0,0,41.0508,-85.256,1,0,0,0,0,0,0,0,0,0
1400,2,1.5,1,1,0,0,0,0,61.2116,-149.876,0,0,0,0,0,0,0,0,0,1
808,1,1.0,1,1,1,1,0,0,32.0295,-102.091,1,0,0,0,0,0,0,0,0,0
1107,2,2.0,1,1,1,0,0,0,31.0774,-97.7236,1,0,0,0,0,0,0,0,0,0
2000,2,2.5,1,0,1,0,0,0,40.3666,-74.9708,1,0,0,0,0,0,0,0,0,0
920,2,1.0,1,1,1,0,0,0,34.7375,-77.4628,1,0,0,0,0,0,0,0,0,0
850,1,1.0,1,1,1,0,0,0,35.7493,-77.965,1,0,0,0,0,0,0,0,0,0
1005,2,2.0,1,1,1,0,0,0,35.3876,-111.385,1,0,0,0,0,0,0,0,0,0
1300,3,2.0,1,1,1,0,0,0,35.1309,-106.597,1,0,0,0,0,0,0,0,0,0
900,2,1.0,1,1,1,0,0,0,42.4289,-76.5042,0,0,0,0,0,0,0,0,0,1
700,1,1.0,0,0,0,0,0,0,43.0493,-88.0414,1,0,0,0,0,0,0,0,0,0
1165,3,2.0,1,1,1,0,0,0,29.9466,-89.9611,1,0,0,0,0,0,0,0,0,0
1900,4,2.5,0,0,1,0,0,0,36.0021,-115.217,0,0,0,0,0,1,0,0,0,0
1275,3,2.0,0,0,0,0,0,0,35.2129,-111.588,0,1,0,0,0,0,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,36.1448,-86.6252,1,0,0,0,0,0,0,0,0,0
820,2,2.0,0,0,1,0,0,0,34.1968,-77.9242,1,0,0,0,0,0,0,0,0,0
900,2,1.0,1,1,1,0,0,0,38.6747,-90.4453,1,0,0,0,0,0,0,0,0,0
1533,3,2.0,1,1,0,0,0,0,30.3821,-91.0133,0,0,0,0,0,1,0,0,0,0
841,2,1.0,1,1,0,0,0,0,38.7586,-121.308,1,0,0,0,0,0,0,0,0,0
712,1,0.0,1,1,1,0,0,0,35.1347,-106.522,1,0,0,0,0,0,0,0,0,0
658,1,1.0,0,0,1,0,0,0,34.2823,-88.6715,1,0,0,0,0,0,0,0,0,0
1056,2,2.0,1,1,1,0,0,0,38.9189,-104.704,1,0,0,0,0,0,0,0,0,0
1440,3,2.0,1,1,1,0,0,0,38.2688,-77.5476,0,0,0,0,0,1,0,0,0,0
700,1,1.0,1,1,1,0,0,0,39.8248,-84.8916,1,0,0,0,0,0,0,0,0,0
1791,2,2.0,0,0,1,0,0,0,42.543,-70.948,1,0,0,0,0,0,0,0,0,0
720,1,1.0,1,1,1,0,0,0,39.4572,-119.776,1,0,0,0,0,0,0,0,0,0
1400,3,3.0,0,0,1,0,0,0,39.4162,-106.044,0,0,0,0,0,1,0,0,0,0
1200,2,2.0,1,1,1,0,0,0,31.5662,-84.2057,1,0,0,0,0,0,0,0,0,0
653,0,1.0,0,0,1,0,0,0,44.946,-93.3306,1,0,0,0,0,0,0,0,0,0
735,1,1.0,1,1,1,0,0,0,30.5043,-87.1856,1,0,0,0,0,0,0,0,0,0
325,0,1.0,1,1,1,0,0,0,43.0716,-89.3886,1,0,0,0,0,0,0,0,0,0
872,1,1.0,1,1,0,1,0,0,41.9473,-87.6567,1,0,0,0,0,0,0,0,0,0
896,2,1.0,1,1,1,0,0,0,39.7886,-85.9779,1,0,0,0,0,0,0,0,0,0
1185,2,2.0,1,1,1,0,0,0,42.4633,-71.0111,1,0,0,0,0,0,0,0,0,0
1000,3,1.0,1,1,0,0,0,0,48.8498,-122.601,1,0,0,0,0,0,0,0,0,0
726,1,1.0,1,1,1,0,0,0,41.6407,-72.6835,1,0,0,0,0,0,0,0,0,0
965,2,2.0,0,0,1,0,0,0,32.4779,-84.898,1,0,0,0,0,0,0,0,0,0
987,1,1.0,1,1,1,1,0,0,39.0762,-76.6996,1,0,0,0,0,0,0,0,0,0
996,2,1.5,1,1,1,0,0,0,40.3028,-88.1343,1,0,0,0,0,0,0,0,0,0
2436,3,2.0,0,0,0,0,0,0,45.7789,-108.531,0,0,0,0,0,1,0,0,0,0
975,2,1.0,1,1,1,0,0,0,35.1347,-106.643,1,0,0,0,0,0,0,0,0,0
1300,3,1.5,0,0,1,0,0,0,40.9454,-72.7408,1,0,0,0,0,0,0,0,0,0
1100,3,3.0,1,1,1,0,0,0,40.3191,-88.1365,1,0,0,0,0,0,0,0,0,0
815,2,2.0,1,1,0,1,0,1,32.2214,-111.026,1,0,0,0,0,0,0,0,0,0
575,1,1.0,1,1,1,0,0,0,30.1603,-92.0411,1,0,0,0,0,0,0,0,0,0
696,1,1.0,1,1,1,0,0,0,28.0013,-82.1428,1,0,0,0,0,0,0,0,0,0
1273,3,2.0,1,1,1,0,0,0,30.638,-96.294,1,0,0,0,0,0,0,0,0,0
800,2,1.0,1,1,1,0,0,0,39.1432,-84.5217,1,0,0,0,0,0,0,0,0,0
1285,5,2.0,1,1,1,0,0,0,27.6694,-97.483,0,1,0,0,0,0,0,0,0,0
667,1,1.0,0,0,1,0,0,0,35.0818,-106.648,1,0,0,0,0,0,0,0,0,0
957,2,2.0,1,1,1,0,0,0,32.0415,-81.1654,1,0,0,0,0,0,0,0,0,0
800,2,1.0,1,1,0,0,0,1,40.2738,-121.123,0,0,0,0,0,1,0,0,0,0
900,1,1.0,0,0,1,0,0,0,42.4399,-76.4803,1,0,0,0,0,0,0,0,0,0
1056,2,2.0,1,1,1,0,0,0,29.0422,-81.2863,1,0,0,0,0,0,0,0,0,0
495,1,1.0,1,1,1,0,0,0,39.356,-74.4522,1,0,0,0,0,0,0,0,0,0
765,1,1.0,1,1,0,0,1,0,38.6128,-121.505,1,0,0,0,0,0,0,0,0,0
550,1,1.0,1,0,1,0,0,0,38.6448,-121.268,1,0,0,0,0,0,0,0,0,0
540,1,1.0,1,0,1,0,0,0,42.0034,-91.6598,1,0,0,0,0,0,0,0,0,0
955,2,1.0,1,1,1,0,0,0,38.9679,-92.303,1,0,0,0,0,0,0,0,0,0
1065,2,2.0,1,1,1,0,0,0,36.0292,-79.9721,1,0,0,0,0,0,0,0,0,0
1356,3,2.0,1,1,1,0,0,0,33.2165,-87.5774,1,0,0,0,0,0,0,0,0,0
953,2,1.5,1,1,1,0,0,0,30.7028,-95.542,1,0,0,0,0,0,0,0,0,0
735,2,1.0,0,0,1,0,0,0,42.8724,-78.7422,1,0,0,0,0,0,0,0,0,0
1430,2,1.0,1,1,1,0,0,0,42.9937,-71.4727,1,0,0,0,0,0,0,0,0,0
924,2,1.0,1,1,1,0,0,0,37.9646,-84.4838,1,0,0,0,0,0,0,0,0,0
998,2,2.0,1,1,1,0,0,0,39.8077,-85.7788,1,0,0,0,0,0,0,0,0,0
850,2,1.0,1,1,1,0,0,0,38.676,-77.3163,1,0,0,0,0,0,0,0,0,0
1050,2,1.5,1,1,1,0,0,0,42.9827,-77.364,0,0,0,0,0,0,0,0,0,1
949,2,1.5,1,1,1,0,0,0,37.5952,-77.6078,0,0,0,0,0,0,0,0,0,1
1100,2,2.0,1,1,1,0,0,0,36.9375,-86.4481,1,0,0,0,0,0,0,0,0,0
1125,4,2.0,1,1,1,1,0,1,34.9829,-101.902,1,0,0,0,0,0,0,0,0,0
1196,3,1.0,1,1,0,0,0,0,44.9982,-123.039,0,0,0,0,0,1,0,0,0,0
1000,2,2.0,1,1,1,0,0,0,32.211,-111.038,1,0,0,0,0,0,0,0,0,0
1357,3,2.0,1,1,1,1,0,0,41.2491,-81.3383,1,0,0,0,0,0,0,0,0,0
840,1,1.0,1,1,1,0,0,0,39.5806,-104.984,1,0,0,0,0,0,0,0,0,0
795,2,1.0,1,1,1,0,0,0,36.3572,-119.654,0,0,1,0,0,0,0,0,0,0
740,3,1.0,0,0,1,0,0,0,31.5611,-94.5,0,0,0,0,0,1,0,0,0,0
980,2,1.5,1,1,1,0,0,0,36.0318,-79.4889,1,0,0,0,0,0,0,0,0,0
1408,3,2.0,0,0,1,0,0,0,41.3154,-72.6968,0,0,0,0,0,1,0,0,0,0
3500,4,2.0,0,0,0,0,0,0,41.4068,-72.9183,0,0,0,0,0,1,0,0,0,0
908,2,2.0,1,1,1,0,0,0,42.9458,-82.4474,1,0,0,0,0,0,0,0,0,0
2675,4,3.0,1,1,1,0,0,0,30.5145,-97.668,0,0,0,0,0,1,0,0,0,0
1074,2,2.0,1,1,1,0,0,0,36.0725,-86.724,1,0,0,0,0,0,0,0,0,0
2000,3,2.0,0,0,0,0,0,0,21.2803,-157.747,0,0,0,0,0,1,0,0,0,0
1080,2,2.0,1,1,1,0,0,0,34.2351,-119.182,1,0,0,0,0,0,0,0,0,0
1350,3,2.0,0,0,0,0,0,1,32.7079,-103.471,0,0,0,0,0,0,0,0,0,1
1066,3,1.5,1,1,1,0,0,0,31.694,-98.9779,1,0,0,0,0,0,0,0,0,0
975,2,1.0,1,1,1,0,0,0,27.9964,-80.6806,1,0,0,0,0,0,0,0,0,0
882,2,1.0,1,1,1,0,0,0,44.8692,-123.02,1,0,0,0,0,0,0,0,0,0
1830,3,2.0,1,1,1,0,0,0,33.79,-116.467,0,0,0,0,0,1,0,0,0,0
620,1,1.0,1,1,1,0,0,0,30.0195,-90.2568,1,0,0,0,0,0,0,0,0,0
743,1,1.0,0,0,1,0,0,0,40.5059,-111.895,1,0,0,0,0,0,0,0,0,0
792,3,1.0,0,0,1,0,0,0,21.2914,-157.833,0,0,0,1,0,0,0,0,0,0
1100,2,2.0,0,0,0,0,0,0,37.6399,-108.285,0,0,0,0,0,0,0,0,1,0
2000,3,3.0,1,1,1,0,0,0,39.5953,-79.9229,0,0,0,0,0,0,0,0,0,1
828,1,1.0,1,1,1,0,0,0,36.1012,-79.8936,1,0,0,0,0,0,0,0,0,0
672,1,1.0,1,1,1,0,0,0,35.1307,-106.556,1,0,0,0,0,0,0,0,0,0
650,1,1.0,1,1,1,1,0,1,39.6526,-80.9243,1,0,0,0,0,0,0,0,0,0
1125,4,2.0,1,1,1,1,0,1,34.9829,-101.902,1,0,0,0,0,0,0,0,0,0
1145,1,1.0,0,0,1,0,0,0,39.1401,-86.5083,1,0,0,0,0,0,0,0,0,0
1301,2,2.0,1,1,1,0,0,0,42.708,-71.1638,1,0,0,0,0,0,0,0,0,0
762,1,1.0,1,1,0,0,0,0,30.3271,-81.6681,1,0,0,0,0,0,0,0,0,0
1309,3,2.5,1,1,1,0,0,0,38.2753,-77.5337,1,0,0,0,0,0,0,0,0,0
960,2,1.0,1,1,1,1,0,0,41.2537,-85.8253,1,0,0,0,0,0,0,0,0,0
900,2,1.0,1,1,1,0,0,0,35.8331,-78.8354,1,0,0,0,0,0,0,0,0,0
710,1,1.0,1,1,1,0,0,0,44.0649,-92.494,1,0,0,0,0,0,0,0,0,0
962,1,1.0,0,0,1,0,0,0,30.4874,-84.3189,1,0,0,0,0,0,0,0,0,0
270,0,1.0,0,0,1,0,0,0,39.0119,-95.7151,1,0,0,0,0,0,0,0,0,0
1519,2,1.0,1,1,0,0,0,0,44.9407,-123.039,1,0,0,0,0,0,0,0,0,0
1200,3,1.5,1,1,1,0,0,0,41.4416,-81.5486,0,0,0,0,0,1,0,0,0,0
1187,2,2.0,0,0,0,0,0,1,28.3949,-80.7069,0,1,0,0,0,0,0,0,0,0
1219,2,2.0,1,1,1,0,0,0,38.2688,-77.5476,1,0,0,0,0,0,0,0,0,0
1275,3,2.0,0,0,1,0,0,0,35.6484,-88.7891,1,0,0,0,0,0,0,0,0,0
1460,4,3.0,1,1,1,0,0,0,28.1537,-80.6705,1,0,0,0,0,0,0,0,0,0
1483,3,2.5,1,1,1,0,0,0,42.4633,-71.0111,1,0,0,0,0,0,0,0,0,0
400,1,1.0,0,0,1,0,0,1,30.2007,-85.8136,1,0,0,0,0,0,0,0,0,0
982,2,2.0,0,0,1,0,0,0,41.7716,-71.4659,1,0,0,0,0,0,0,0,0,0
1073,2,2.0,1,1,0,0,0,0,38.6515,-90.2829,1,0,0,0,0,0,0,0,0,0
1400,2,1.5,0,0,1,0,0,0,36.0562,-94.141,0,0,0,0,0,0,0,0,0,1
2300,4,4.5,1,1,1,0,0,0,32.7964,-79.9396,0,0,0,0,0,1,0,0,0,0
600,1,1.0,0,0,0,0,0,1,35.229,-80.8419,1,0,0,0,0,0,0,0,0,0
2773,4,3.5,0,0,1,0,0,0,35.8673,-78.5381,0,0,0,0,0,1,0,0,0,0
1650,3,2.5,1,1,0,0,0,0,35.2502,-94.3703,0,0,0,0,0,0,0,0,0,1
140,1,1.0,0,0,0,0,0,1,42.6909,-73.8229,1,0,0,0,0,0,0,0,0,0
701,1,1.0,1,1,0,0,0,0,38.9497,-104.767,1,0,0,0,0,0,0,0,0,0
1013,1,1.0,1,1,1,0,0,0,30.1693,-93.2218,1,0,0,0,0,0,0,0,0,0
712,1,1.0,1,1,1,0,0,0,30.4421,-97.6299,1,0,0,0,0,0,0,0,0,0
2034,4,4.5,1,1,1,0,0,0,44.5594,-123.292,1,0,0,0,0,0,0,0,0,0
1270,3,2.0,0,0,1,0,0,0,36.3597,-119.652,1,0,0,0,0,0,0,0,0,0
890,2,1.5,1,1,1,0,0,0,37.6615,-97.2444,1,0,0,0,0,0,0,0,0,0
1586,2,2.0,1,1,1,0,0,0,32.1873,-80.7189,1,0,0,0,0,0,0,0,0,0
1007,2,2.0,1,0,1,0,0,0,47.6193,-122.308,1,0,0,0,0,0,0,0,0,0
714,1,1.0,1,1,1,0,0,0,27.7395,-97.3677,1,0,0,0,0,0,0,0,0,0
890,2,2.0,0,0,0,0,1,0,37.8178,-121.225,1,0,0,0,0,0,0,0,0,0
927,2,1.5,0,0,0,1,0,0,41.5348,-93.5967,1,0,0,0,0,0,0,0,0,0
671,1,1.0,1,1,1,0,0,0,35.1796,-80.8559,1,0,0,0,0,0,0,0,0,0
757,1,1.0,1,1,1,0,0,0,29.5298,-95.0334,1,0,0,0,0,0,0,0,0,0
900,2,1.0,1,1,1,0,0,0,29.6785,-82.3679,1,0,0,0,0,0,0,0,0,0
978,2,2.0,1,1,1,0,0,0,35.1277,-78.8726,1,0,0,0,0,0,0,0,0,0
725,1,1.0,1,1,1,0,0,0,36.2811,-95.8628,1,0,0,0,0,0,0,0,0,0
652,1,1.0,1,1,0,0,0,0,48.1647,-122.184,1,0,0,0,0,0,0,0,0,0
1780,3,1.0,1,1,0,0,0,0,40.3107,-88.1462,1,0,0,0,0,0,0,0,0,0
660,1,1.0,1,1,1,0,0,0,29.5216,-98.6051,1,0,0,0,0,0,0,0,0,0
1500,3,1.5,0,0,0,0,0,0,39.2234,-84.5718,1,0,0,0,0,0,0,0,0,0
1365,3,2.0,0,0,0,0,0,0,40.1773,-74.0345,0,0,0,0,0,1,0,0,0,0
670,2,1.0,1,1,0,0,0,0,42.268,-83.7714,1,0,0,0,0,0,0,0,0,0
790,2,1.0,1,1,1,0,0,0,41.5618,-90.5403,1,0,0,0,0,0,0,0,0,0
1020,2,1.0,0,1,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0
736,2,1.0,0,0,1,0,0,0,35.8457,-90.6838,1,0,0,0,0,0,0,0,0,0
768,1,1.0,1,1,0,0,0,0,34.7167,-86.4687,1,0,0,0,0,0,0,0,0,0
748,1,1.0,1,1,0,1,0,0,40.2507,-74.0486,1,0,0,0,0,0,0,0,0,0
650,1,1.0,1,1,1,0,0,0,30.1591,-92.0007,1,0,0,0,0,0,0,0,0,0
988,2,2.0,1,1,1,0,0,0,33.9761,-83.3632,1,0,0,0,0,0,0,0,0,0
881,2,2.0,1,1,1,0,0,0,28.5891,-81.2277,1,0,0,0,0,0,0,0,0,0
1077,2,1.5,1,1,0,0,0,0,34.2113,-119.03,1,0,0,0,0,0,0,0,0,0
1300,3,1.0,1,1,1,0,0,0,34.0002,-81.0073,1,0,0,0,0,0,0,0,0,0
1800,4,2.0,0,1,1,0,0,0,33.2464,-117.298,0,0,0,0,0,1,0,0,0,0
732,1,1.0,1,1,0,0,0,0,46.8521,-100.737,1,0,0,0,0,0,0,0,0,0
1017,2,2.0,1,1,0,1,1,0,47.6728,-117.386,1,0,0,0,0,0,0,0,0,0
1439,3,2.5,0,0,1,0,0,0,40.6152,-111.885,1,0,0,0,0,0,0,0,0,0
1093,2,2.5,1,1,1,0,0,0,38.2753,-77.5337,1,0,0,0,0,0,0,0,0,0
584,1,1.0,1,1,1,0,0,0,30.4771,-84.2246,1,0,0,0,0,0,0,0,0,0
720,1,1.0,1,1,0,0,1,0,34.4314,-119.872,1,0,0,0,0,0,0,0,0,0
1200,2,1.5,0,0,1,0,0,0,40.0636,-82.9902,0,0,0,0,0,0,0,0,0,1
